2026-06-28, 17:30:51, 960000000, 961000000, 1000000.00, 1, -24.63, -24.63
2026-06-28, 17:30:51, 961000000, 962000000, 1000000.00, 1, -24.62, -24.62
2026-06-28, 17:30:51, 962000000, 963000000, 1000000.00, 1, -24.60, -24.60
2026-06-28, 17:30:51, 963000000, 964000000, 1000000.00, 1, -24.58, -24.58
2026-06-28, 17:30:51, 964000000, 965000000, 1000000.00, 1, -24.55, -24.55
2026-06-28, 17:30:51, 965000000, 966000000, 1000000.00, 1, -24.54, -24.54
2026-06-28, 17:30:51, 966000000, 967000000, 1000000.00, 1, -24.68, -24.68
2026-06-28, 17:30:51, 967000000, 968000000, 1000000.00, 1, -24.59, -24.59
2026-06-28, 17:30:51, 968000000, 969000000, 1000000.00, 1, -24.62, -24.62
2026-06-28, 17:30:51, 969000000, 970000000, 1000000.00, 1, -24.61, -24.61
2026-06-28, 17:30:51, 970000000, 971000000, 1000000.00, 1, -24.61, -24.61
2026-06-28, 17:30:51, 971000000, 972000000, 1000000.00, 1, -24.56, -24.56
2026-06-28, 17:30:51, 972000000, 973000000, 1000000.00, 1, -24.71, -24.71
2026-06-28, 17:30:51, 973000000, 974000000, 1000000.00, 1, -24.67, -24.67
2026-06-28, 17:30:51, 974000000, 975000000, 1000000.00, 1, -24.61, -24.61
2026-06-28, 17:30:51, 975000000, 976000000, 1000000.00, 1, -24.56, -24.56
2026-06-28, 17:30:51, 976000000, 977000000, 1000000.00, 1, -24.58, -24.58
2026-06-28, 17:30:51, 977000000, 978000000, 1000000.00, 1, -24.56, -24.56
2026-06-28, 17:30:51, 978000000, 979000000, 1000000.00, 1, -24.57, -24.57
2026-06-28, 17:30:51, 979000000, 980000000, 1000000.00, 1, -24.66, -24.66
2026-06-28, 17:30:51, 980000000, 981000000, 1000000.00, 1, -24.60, -24.60
2026-06-28, 17:30:51, 981000000, 982000000, 1000000.00, 1, -24.66, -24.66
2026-06-28, 17:30:51, 982000000, 983000000, 1000000.00, 1, -24.63, -24.63
2026-06-28, 17:30:51, 983000000, 984000000, 1000000.00, 1, -24.52, -24.52
2026-06-28, 17:30:51, 984000000, 985000000, 1000000.00, 1, -24.56, -24.56
2026-06-28, 17:30:51, 985000000, 986000000, 1000000.00, 1, -24.69, -24.69
2026-06-28, 17:30:51, 986000000, 987000000, 1000000.00, 1, -24.66, -24.66
2026-06-28, 17:30:51, 987000000, 988000000, 1000000.00, 1, -24.64, -24.64
2026-06-28, 17:30:51, 988000000, 989000000, 1000000.00, 1, -24.60, -24.60
2026-06-28, 17:30:51, 989000000, 990000000, 1000000.00, 1, -24.57, -24.57
2026-06-28, 17:30:51, 990000000, 991000000, 1000000.00, 1, -24.49, -24.49
2026-06-28, 17:30:51, 991000000, 992000000, 1000000.00, 1, -24.64, -24.64
2026-06-28, 17:30:51, 992000000, 993000000, 1000000.00, 1, -24.70, -24.70
2026-06-28, 17:30:51, 993000000, 994000000, 1000000.00, 1, -24.62, -24.62
2026-06-28, 17:30:51, 994000000, 995000000, 1000000.00, 1, -24.61, -24.61
2026-06-28, 17:30:51, 995000000, 996000000, 1000000.00, 1, -24.51, -24.51
2026-06-28, 17:30:51, 996000000, 997000000, 1000000.00, 1, -24.57, -24.57
2026-06-28, 17:30:51, 997000000, 998000000, 1000000.00, 1, -24.50, -24.50
2026-06-28, 17:30:51, 998000000, 999000000, 1000000.00, 1, -24.73, -24.73
2026-06-28, 17:30:51, 999000000, 1000000000, 1000000.00, 1, -24.66, -24.66
2026-06-28, 17:30:51, 1000000000, 1001000000, 1000000.00, 1, -24.63, -24.63
2026-06-28, 17:30:51, 1001000000, 1002000000, 1000000.00, 1, -24.60, -24.60
2026-06-28, 17:30:51, 1002000000, 1003000000, 1000000.00, 1, -24.60, -24.60
2026-06-28, 17:30:51, 1003000000, 1004000000, 1000000.00, 1, -24.53, -24.53
2026-06-28, 17:30:51, 1004000000, 1005000000, 1000000.00, 1, -24.71, -24.71
